,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
97,930538.0,742894.0,930538.0,928309.0,667361.0,928309.0,932425.0,673034.0,932425.0,0.1
98,936602.0,741859.0,936602.0,934693.0,674531.0,934693.0,939738.0,685710.0,939738.0,0.1
99,935880.0,748148.0,935880.0,930566.0,667169.0,930566.0,927548.0,680271.0,927548.0,0.1
100,915464.0,741486.0,915464.0,922609.0,672506.0,922609.0,932020.0,672506.0,932020.0,0.1
101,934799.0,743196.0,934799.0,934291.0,678077.0,934291.0,935128.0,678077.0,935128.0,0.1
102,935161.0,748211.0,935161.0,939702.0,692587.0,939702.0,932159.0,692587.0,932159.0,0.1
103,913539.0,740078.0,913539.0,919103.0,679999.0,919103.0,915058.0,683987.0,915058.0,0.1
104,933782.0,750837.0,933782.0,932380.0,680244.0,932380.0,933059.0,680244.0,933059.0,0.1
105,933089.0,754328.0,933089.0,924641.0,682014.0,924641.0,932854.0,682014.0,932854.0,0.1
106,939245.0,746898.0,939245.0,936430.0,679149.0,936430.0,939721.0,679149.0,939721.0,0.1
107,950940.0,750937.0,950940.0,952369.0,664163.0,952369.0,946400.0,676402.0,946400.0,0.1
108,940706.0,759519.0,940706.0,938260.0,677933.0,938260.0,938108.0,688122.0,938108.0,0.1
109,927975.0,745947.0,927975.0,942154.0,682590.0,942154.0,938353.0,682590.0,938353.0,0.1
110,920688.0,740625.0,920688.0,918692.0,683874.0,918692.0,917981.0,683874.0,917981.0,0.1
111,939791.0,745209.0,939791.0,944035.0,679890.0,944035.0,947288.0,679890.0,947288.0,0.1
112,948997.0,756748.0,948997.0,953811.0,671451.0,953811.0,951066.0,671570.0,951066.0,0.1
113,943454.0,745303.0,943454.0,942627.0,682205.0,942627.0,942833.0,682205.0,942833.0,0.1
114,931730.0,758633.0,931730.0,940396.0,683704.0,940396.0,926615.0,683704.0,926615.0,0.1
115,934912.0,748232.0,934912.0,921208.0,665987.0,921208.0,922726.0,665987.0,922726.0,0.1
116,937267.0,747048.0,937267.0,937210.0,672971.0,937210.0,945707.0,679386.0,945707.0,0.1
117,937797.0,739292.0,937797.0,938866.0,663234.0,938866.0,932188.0,669430.0,932188.0,0.1
118,936032.0,740791.0,936032.0,943391.0,670986.0,943391.0,929712.0,673599.0,929712.0,0.1
119,927598.0,749342.0,927598.0,929594.0,675513.0,929594.0,925129.0,675946.0,925129.0,0.1
120,934093.0,746377.0,934093.0,930401.0,656805.0,930401.0,932993.0,672871.0,932993.0,0.1
